MIP: aflow40b.mps
LP relaxation result: 1005.66


clique constraint 1 -> c1: x1  + x69  + x105  + x142  + x175  + x206  + x242  + x274  + x311  + x341  + x378  + x408  + x442  + x477  + x508  + x541  + x572  + x606  + x679  + x714  + x746  + x779  + x817  + x852  + x884  + x919  + x950  + x983  + x1018  + x1053  + x1087  + x1121  + x1156  + x1190  + x1259  + x1296  + x1329  == 1 
Var    setTo0      setTo1
x438[0..1]  1005.66 1219.92
x471[0..1]  1005.66 1158.25
x505[0..1]  1005.66 1245.07
x535[0..1]  1005.66 1097.3
x567[0..1]  1005.66 1231.11
x600[0..1]  1005.66 1412.66
x637[0..1]  1005.66 1225.77
x673[0..1]  1005.66 1267.82
x709[0..1]  1005.66 1075.62
x773[0..1]  1005.66 1191.89
x811[0..1]  1005.66 1315.92
x847[0..1]  1005.66 1199.36
x879[0..1]  1005.66 1286.81
x915[0..1]  1005.66 1341.11
x945[0..1]  1005.66 1251.09
x977[0..1]  1005.66 1203.43
x1012[0..1]  1005.66 1124.8
x1047[0..1]  1005.66 1320.05
x1082[0..1]  1005.66 1114.19
x1117[0..1]  1005.66 1103.34
x1151[0..1]  1005.66 1092.68
x1223[0..1]  1005.66 1339.67
x1255[0..1]  1005.66 1223.41
x1292[0..1]  1005.66 1097.33
x1325[0..1]  1005.66 1427.53
x1361[0..1]  1005.66 1357.39

clique constraint 35 -> c35: x33  + x64  + x101  + x137  + x171  + x201  + x239  + x269  + x306  + x337  + x373  + x404  + x439  + x472  + x506  + x536  + x568  + x601  + x638  + x674  + x710  + x774  + x812  + x848  + x880  + x946  + x978  + x1013  + x1048  + x1083  + x1118  + x1152  + x1185  + x1293  + x1326  + x1362  == 1 
Var    setTo0      setTo1
x33[0..1]  1005.66 1187.75
x64[0..1]  1005.66 1073.46
x101[0..1]  1005.66 1039.29
x137[0..1]  1005.66 1080.44
x171[0..1]  1005.66 1118.07
x201[0..1]  1005.66 1085.64
x239[0..1]  1005.66 1186.01
x269[0..1]  1005.66 1043.47
x306[0..1]  1005.66 1211.22
x337[0..1]  1005.66 1410.25
x373[0..1]  1005.66 1038.62
x404[0..1]  1005.66 1111.67
x439[0..1]  1005.66 1084.86
x472[0..1]  1005.66 1228.29
x506[0..1]  1005.66 1094.81
x536[0..1]  1005.66 1105.91
x568[0..1]  1005.66 1055.29
x601[0..1]  1005.66 1057.63
x638[0..1]  1005.66 1090.66
x674[0..1]  1005.66 1293.29
x710[0..1]  1005.66 1193.88
x774[0..1]  1005.66 1029.47
x812[0..1]  1029.47 1005.66
x848[0..1]  1005.66 1034.32
x880[0..1]  1005.66 1057.29
x946[0..1]  1005.66 1355.67
x978[0..1]  1005.66 1035.38
x1013[0..1]  1005.66 1214.7
x1048[0..1]  1005.66 1254.81
x1083[0..1]  1005.66 1266.7
x1118[0..1]  1005.66 1133.33
x1152[0..1]  1005.66 1045.89
x1185[0..1]  1005.66 1208.51
x1293[0..1]  1005.66 1108.25
x1326[0..1]  1005.66 1047.62
x1362[0..1]  1005.66 1060.07

clique constraint 36 -> c36: x34  + x65  + x102  + x138  + x202  + x240  + x270  + x307  + x338  + x374  + x405  + x440  + x473  + x507  + x537  + x569  + x602  + x639  + x675  + x742  + x775  + x813  + x849  + x916  + x947  + x979  + x1014  + x1049  + x1084  + x1119  + x1186  + x1224  + x1294  + x1327  + x1363  == 1 
Var    setTo0      setTo1
x34[0..1]  1005.66 1042.12
x65[0..1]  1005.66 1362.27
x102[0..1]  1005.66 1128.52
x138[0..1]  1005.66 1058.84
x202[0..1]  1005.66 1108.84
x240[0..1]  1005.66 1466.92
x270[0..1]  1005.66 1018.85
x307[0..1]  1005.66 1017.83
x338[0..1]  1005.66 1276.6
x374[0..1]  1005.66 1224.23
x405[0..1]  1005.66 1164.82
x440[0..1]  1005.66 1227.53
x473[0..1]  1005.66 1206.93
x507[0..1]  1005.66 1155.43
x537[0..1]  1005.66 1072.13
x569[0..1]  1005.66 1032.2
x602[0..1]  1005.66 1410.1
x639[0..1]  1005.66 1166.58
x675[0..1]  1017.43 1005.66
x742[0..1]  1005.66 1155.87
x775[0..1]  1005.66 1259.79
x813[0..1]  1005.66 1438.08
x849[0..1]  1005.66 1374.31
x916[0..1]  1005.66 1059.71
x947[0..1]  1005.66 1254.79
x979[0..1]  1005.66 1169.83
x1014[0..1]  1005.66 1137.85
x1049[0..1]  1005.66 1029.31
x1084[0..1]  1005.66 1107.78
x1119[0..1]  1005.66 1333.66
x1186[0..1]  1005.66 1023.48
x1224[0..1]  1005.66 1110.27
x1294[0..1]  1005.66 1425.53
x1327[0..1]  1005.66 1069.23
x1363[0..1]  1005.66 1212.82

clique constraint 37 -> c37: x35  + x66  + x139  + x172  + x203  + x271  + x308  + x375  + x406  + x474  + x538  + x570  + x603  + x640  + x676  + x711  + x743  + x776  + x814  + x850  + x881  + x917  + x980  + x1015  + x1050  + x1085  + x1120  + x1153  + x1187  + x1225  + x1256  + x1328  + x1364  == 1 
Var    setTo0      setTo1
x35[0..1]  1005.66 1111.85
x66[0..1]  1005.66 1064.89
x139[0..1]  1012.26 1017.19
x172[0..1]  1005.66 1446.45
x203[0..1]  1012.94 1012.43
x271[0..1]  1005.66 1053.89
x308[0..1]  1005.66 1023.25
x375[0..1]  1005.66 1166.18
x406[0..1]  1005.66 1165.21
x474[0..1]  1005.66 1218.07
x538[0..1]  1005.66 1120.27
x570[0..1]  1005.66 1181.9
x603[0..1]  1005.66 1044.06
x640[0..1]  1005.66 1279.46
x676[0..1]  1005.66 1086.55
x711[0..1]  1005.66 1184.15
x743[0..1]  1005.66 1056.95
x776[0..1]  1005.66 1062.05
x814[0..1]  1005.66 1058.54
x850[0..1]  1005.66 1052.62
x881[0..1]  1005.66 1257.71
x917[0..1]  1005.66 1055.27
x980[0..1]  1005.66 1180.33
x1015[0..1]  1005.66 1433.46
x1050[0..1]  1005.66 1072.48
x1085[0..1]  1005.66 1091.22
x1120[0..1]  1005.66 1032.57
x1153[0..1]  1005.66 1068.36
x1187[0..1]  1005.66 1282.32
x1225[0..1]  1005.66 1230.89
x1256[0..1]  1005.66 1220.28
x1328[0..1]  1005.66 1172.77
x1364[0..1]  1005.66 1147.34

clique constraint 38 -> c38: x36  + x67  + x103  + x140  + x173  + x204  + x241  + x272  + x309  + x339  + x376  + x407  + x441  + x475  + x539  + x604  + x641  + x677  + x712  + x744  + x777  + x815  + x851  + x882  + x948  + x981  + x1016  + x1051  + x1086  + x1154  + x1188  + x1226  + x1257  == 1 
Var    setTo0      setTo1
x36[0..1]  1005.66 1122.32
x67[0..1]  1005.66 1338.09
x103[0..1]  1005.66 1095.14
x140[0..1]  1005.66 1211.7
x173[0..1]  1005.66 1140.39
x204[0..1]  1005.66 1102.64
x241[0..1]  1005.66 1084.54
x272[0..1]  1005.66 1077.24
x309[0..1]  1005.66 1139.88
x339[0..1]  1005.66 1201.34
x376[0..1]  1012.83 1005.66
x407[0..1]  1005.66 1012.83
x441[0..1]  1005.66 1142.34
x475[0..1]  1005.66 1054.77
x539[0..1]  1005.66 1175.63
x604[0..1]  1005.66 1097.89
x641[0..1]  1005.66 1228.24
x677[0..1]  1005.66 1025.32
x712[0..1]  1005.66 1053.5
x744[0..1]  1005.66 1116.45
x777[0..1]  1005.66 1112.24
x815[0..1]  1005.66 1101.51
x851[0..1]  1005.66 1084.08
x882[0..1]  1005.66 1056.32
x948[0..1]  1005.66 1135.83
x981[0..1]  1005.66 1022.32
x1016[0..1]  1005.66 1068.33
x1051[0..1]  1005.66 1035.97
x1086[0..1]  1005.66 1221.64
x1154[0..1]  1005.66 1048.5
x1188[0..1]  1005.66 1223.98
x1226[0..1]  1005.66 1077.09
x1257[0..1]  1005.66 1049.32

clique constraint 39 -> c39: x37  + x68  + x104  + x141  + x174  + x205  + x273  + x310  + x340  + x377  + x476  + x540  + x571  + x605  + x642  + x678  + x713  + x745  + x778  + x816  + x883  + x918  + x949  + x982  + x1017  + x1052  + x1155  + x1189  + x1258  + x1295  == 1 
Var    setTo0      setTo1
x37[0..1]  1005.66 1179.12
x68[0..1]  1005.66 1137.42
x104[0..1]  1005.66 1201.97
x141[0..1]  1005.66 1321.72
x174[0..1]  1005.66 1148.34
x205[0..1]  1005.66 1061.63
x273[0..1]  1005.66 1127.82
x310[0..1]  1005.66 1046.99
x340[0..1]  1005.66 1101.98
x377[0..1]  1005.66 1227.39
x476[0..1]  1005.66 1209.96
x540[0..1]  1005.66 1118.8
x571[0..1]  1005.66 1299.99
x605[0..1]  1007.17 1005.67
x642[0..1]  1005.66 1238.12
x678[0..1]  1005.66 1350.84
x713[0..1]  1005.66 1164.08
x745[0..1]  1005.66 1076.12
x778[0..1]  1005.66 1161.79
x816[0..1]  1005.66 1080.2
x883[0..1]  1005.66 1217.99
x918[0..1]  1005.66 1142.84
x949[0..1]  1005.66 1275.52
x982[0..1]  1005.66 1223.81
x1017[0..1]  1005.66 1059.58
x1052[0..1]  1005.66 1119.19
x1155[0..1]  1005.66 1170.82
x1189[0..1]  1005.67 1007.17
x1258[0..1]  1005.66 1018.86
x1295[0..1]  1005.66 1047.98
